length_url,length_hostname,nb_dots,nb_hyphens,nb_eq,nb_underscore,nb_percent,nb_comma,ratio_digits_url,longest_words_raw,longest_word_host,longest_word_path,domain_in_title,domain_with_copyright,domain_registration_length,status
32,23,2,0,0,0,0,0,0,15,15,0,1,1,118,0
73,33,3,5,0,0,0,0,0.02739726,18,18,5,1,0,43,1
46,15,4,0,0,0,0,0,0.02173913,7,7,6,1,0,752,1
97,11,3,1,2,1,0,0,0.051546392,10,8,10,1,1,0,1
31,22,2,0,0,0,0,0,0,14,14,0,0,1,351,0
20,11,2,0,0,0,0,0,0,4,4,0,0,1,0,0
41,32,2,0,0,0,0,0,0.024390244,16,16,0,1,0,256,1
55,13,3,0,0,0,0,0,0,7,6,7,1,1,0,1
45,18,3,0,0,0,0,0,0,10,10,9,1,0,26,1
70,37,3,1,0,0,0,0,0,11,11,8,1,0,351,1
55,18,2,2,0,0,0,0,0,11,10,11,1,0,987,0
59,21,2,1,0,0,0,0,0,18,18,8,1,0,0,1
22,13,2,0,0,0,0,0,0,5,5,0,0,0,496,0
61,20,3,0,0,2,0,0,0,12,12,10,0,1,357,0
56,19,2,2,0,0,0,0,0.053571429,11,11,10,1,0,98,0
83,15,3,3,0,0,0,0,0,9,7,9,0,0,5,0
103,15,1,1,0,2,0,0,0.029126214,13,6,13,0,0,256,0
112,24,3,0,0,8,0,0,0.116071429,11,11,11,1,0,318,0
50,23,2,1,0,0,0,0,0,10,7,10,0,0,198,0
110,17,4,1,1,0,0,0,0,14,14,13,1,0,139,1
71,35,2,2,0,1,0,0,0.084507042,12,12,8,1,0,353,1
55,22,1,0,0,0,0,0,0,18,18,7,1,1,194,1
42,17,2,0,0,0,0,0,0,11,10,11,0,1,506,0
26,17,2,0,0,0,0,0,0,9,9,0,1,1,59,0
439,14,3,2,0,0,0,0,0.480637813,288,6,288,1,0,1063,1
21,12,1,0,0,0,0,0,0,9,9,0,1,1,162,0
53,24,2,0,0,0,0,0,0,18,18,5,0,0,0,1
46,14,2,1,0,0,0,0,0.173913043,9,7,9,0,0,225,0
25,17,2,0,0,0,0,0,0,9,9,0,0,0,153,0
65,20,3,1,0,0,0,0,0.092307692,12,12,7,1,1,1016,0
84,20,3,5,0,0,0,0,0,17,17,8,1,1,46,1
42,13,4,0,0,0,0,0,0,7,5,7,1,1,0,1
58,19,3,0,0,0,0,0,0,11,11,8,0,0,1050,0
92,15,2,8,0,0,0,0,0,11,7,11,0,0,511,0
33,25,2,0,0,0,0,0,0,17,17,0,1,1,531,0
26,17,2,0,0,0,0,0,0,9,9,0,1,0,17,0
78,22,2,5,0,0,0,0,0.076923077,14,14,11,1,1,199,0
51,15,2,3,0,0,0,0,0.058823529,8,7,8,0,1,59,0
19,11,2,0,0,0,0,0,0.157894737,5,5,0,1,1,306,1
46,29,3,0,0,0,0,0,0,16,16,5,0,0,316,1
28,21,2,1,0,0,0,0,0.071428571,7,7,0,1,1,110,0
99,30,4,7,0,0,0,0,0.101010101,12,10,12,1,1,588,0
21,6,1,0,0,0,0,0,0,7,3,7,0,1,0,0
20,12,1,0,0,0,0,0,0,8,8,0,1,1,359,1
75,23,5,2,0,0,0,0,0.013333333,11,11,11,0,0,580,1
53,25,3,0,0,1,0,0,0,17,17,7,1,1,169,0
37,15,3,0,0,0,0,0,0.135135135,8,5,8,1,0,192,1
23,16,1,0,0,0,0,0,0,13,13,0,1,1,66,0
38,13,3,0,0,0,0,0,0.078947368,6,6,5,0,1,343,1
39,31,2,0,0,0,0,0,0.076923077,13,13,0,1,1,644,1
73,21,2,0,0,3,0,0,0,9,9,8,0,1,602,0
26,17,2,0,0,0,0,0,0,9,9,0,1,1,578,0
23,10,1,0,0,0,0,0,0.043478261,6,6,4,1,0,355,1
64,12,2,0,0,0,0,0,0,21,8,21,1,0,253,0
29,21,2,1,0,0,0,0,0,6,6,0,1,0,0,1
76,15,6,0,1,0,0,0,0.092105263,8,8,7,1,0,185,1
83,13,2,4,0,0,0,0,0.048192771,10,5,10,1,1,1704,0
26,18,2,0,0,0,0,0,0,10,10,0,1,0,34,0
39,20,2,0,0,0,0,0,0.051282051,8,8,6,0,0,333,1
71,25,2,2,0,0,0,0,0,18,18,11,1,1,7,0
112,16,3,2,0,8,0,0,0.035714286,9,8,9,1,1,297,0
36,13,2,0,0,0,0,0,0,9,5,9,0,1,2599,0
45,17,3,0,0,0,0,0,0,9,9,8,0,0,616,0
24,15,2,0,0,0,0,0,0,8,8,0,0,0,0,0
42,34,2,2,0,0,0,0,0.119047619,7,7,0,1,0,287,1
26,17,2,0,0,0,0,0,0,9,9,0,0,1,168,0
32,23,2,1,0,0,0,0,0,8,8,0,1,0,246,1
47,20,2,0,0,1,0,0,0,10,10,7,1,0,136,0
38,13,2,0,0,0,0,0,0,11,5,11,0,1,2600,0
39,16,2,0,0,0,0,0,0,9,9,9,0,1,901,0
45,25,3,0,0,0,0,0,0.2,11,11,6,0,0,122,1
41,13,2,1,0,0,0,0,0,9,9,6,1,0,292,1
27,18,2,0,0,0,0,0,0,11,11,0,0,0,0,0
81,12,2,1,0,2,0,0,0.061728395,10,8,10,1,0,1801,1
148,16,2,1,3,4,0,0,0.236486486,43,8,43,1,0,577,1
87,14,1,1,0,0,0,0,0.218390805,32,10,32,1,1,122,1
48,25,5,0,1,2,0,0,0.041666667,8,8,8,1,1,198,1
66,30,3,1,0,0,0,0,0.03030303,22,22,9,1,0,307,0
62,23,3,0,0,1,0,0,0,15,15,8,0,1,276,0
30,23,2,0,0,0,0,0,0.033333333,10,10,0,1,0,374,1
41,15,2,3,0,0,0,0,0.024390244,7,7,7,0,0,1419,0
32,25,2,1,0,0,0,0,0,8,8,0,1,0,374,1
46,21,2,0,0,0,0,0,0,10,10,5,1,0,170,1
37,22,2,0,0,0,0,0,0,14,14,7,1,1,451,0
82,17,4,0,1,0,0,0,0.048780488,31,8,31,1,1,217,1
36,21,2,0,0,0,0,0,0.083333333,12,12,6,1,0,289,1
32,24,2,0,0,0,0,0,0,13,13,0,1,1,342,1
160,21,3,1,4,0,0,0,0.15,43,13,43,1,1,99,1
37,29,3,1,0,0,0,0,0.027027027,13,13,0,1,1,487,1
32,17,2,0,1,0,0,0,0,7,7,3,0,1,908,0
28,21,2,0,0,0,0,0,0.035714286,8,8,0,1,0,374,1
42,14,3,0,0,0,0,0,0.119047619,8,8,6,1,1,149,0
342,16,4,8,4,0,15,0,0.301169591,34,8,34,0,0,3103,1
21,12,1,0,0,0,0,0,0,7,7,0,1,1,261,0
58,17,3,2,0,0,0,0,0,10,9,10,1,0,3226,0
27,15,2,0,0,0,0,0,0,8,8,3,1,0,0,1
83,11,1,11,0,0,0,0,0.072289157,7,7,6,0,0,222,0
28,17,2,0,0,0,0,0,0,9,9,2,1,0,223,1
64,26,2,1,0,0,0,0,0.09375,18,18,9,1,0,781,1
26,17,2,0,0,0,0,0,0,9,9,0,0,1,2721,0
24,16,2,0,0,0,0,0,0,8,8,0,0,0,7,0
88,43,2,1,0,0,0,0,0,39,39,13,1,0,401,1
48,15,2,0,0,2,0,0,0,10,8,10,0,0,710,0
126,18,3,1,1,1,0,0,0.047619048,12,7,12,1,0,0,1
27,13,1,0,0,0,0,0,0.037037037,9,9,5,1,0,127,1
26,18,2,0,0,0,0,0,0,10,10,0,0,1,314,0
29,21,2,0,0,0,0,0,0,11,11,0,1,0,242,1
38,29,2,0,0,0,0,0,0,16,16,0,1,1,373,1
98,59,8,1,0,0,0,0,0.040816327,16,16,8,1,0,375,1
159,13,4,0,0,0,23,1,0.125786164,13,6,13,1,1,0,0
44,18,3,1,0,0,0,0,0,9,6,9,1,0,0,1
67,19,3,0,0,0,0,0,0.059701493,14,12,14,1,0,0,1
38,19,2,0,0,0,0,0,0.078947368,15,15,3,1,1,28,1
97,15,2,9,0,0,0,0,0,13,7,13,0,0,511,0
24,15,2,0,0,0,0,0,0,7,7,0,0,1,129,0
49,31,2,1,0,0,0,0,0,10,10,9,1,1,63,0
87,21,3,3,0,0,0,0,0.137931034,9,9,8,0,0,1582,0
48,18,4,0,0,0,0,0,0,9,8,9,1,1,223,0
47,25,2,2,0,0,0,0,0,10,10,8,1,0,197,0
47,18,2,0,0,0,0,0,0.255319149,10,8,10,1,1,0,1
48,17,2,0,0,2,0,0,0,9,7,9,1,1,137,0
48,29,3,0,0,0,0,0,0.041666667,21,21,6,1,0,83,0
262,213,13,0,0,0,0,0,0.148854962,29,29,15,1,1,3183,1
77,16,3,0,0,0,0,0,0,7,7,7,1,0,0,1
83,20,3,1,0,0,0,0,0.012048193,12,12,9,1,1,347,1
54,15,2,0,0,4,0,0,0,8,8,7,0,0,259,0
33,14,2,0,0,0,0,0,0.212121212,10,5,10,1,0,2430,1
127,50,4,1,3,2,0,0,0.118110236,17,13,17,1,1,25,1
26,10,1,0,0,0,0,0,0.038461538,7,7,7,1,0,0,1
46,38,2,0,0,0,0,0,0,25,25,0,1,1,370,0
69,17,4,1,0,0,0,0,0,13,9,13,1,1,769,1
45,14,2,0,0,0,1,0,0.044444444,7,6,7,0,0,1051,0
23,14,2,0,0,0,0,0,0,6,6,0,1,0,1084,0
66,16,2,5,0,0,0,0,0.106060606,9,8,9,0,0,60,0
96,14,2,1,0,0,0,0,0.208333333,32,10,32,1,1,111,1
66,16,2,4,0,0,0,0,0,9,7,9,1,0,926,0
72,23,2,5,0,0,0,0,0.013888889,9,9,7,1,0,590,0
38,30,2,0,0,0,0,0,0,17,17,0,1,0,372,0
39,15,2,0,0,0,0,0,0,10,7,10,0,1,208,0
29,20,2,0,0,0,0,0,0,12,12,0,1,1,59,0
27,18,2,0,0,0,0,0,0,10,10,0,0,1,345,0
47,39,2,0,0,0,0,0,0,28,28,0,1,0,248,1
99,15,2,2,0,2,0,0,0.080808081,16,6,16,1,1,2974,1
63,15,2,0,1,0,0,0,0.111111111,11,11,10,1,0,4,1
110,13,1,2,2,2,0,0,0.045454545,10,9,10,1,1,233,1
63,10,2,1,0,0,0,0,0,12,7,12,1,0,0,1
81,22,4,0,1,0,0,0,0.049382716,15,15,14,1,0,250,1
126,50,4,1,3,2,0,0,0.134920635,17,13,17,1,0,14,1
30,22,2,0,0,0,0,0,0,13,13,0,1,1,250,1
87,24,2,5,0,0,0,0,0.068965517,10,10,10,0,0,214,0
31,22,3,1,0,0,0,0,0,6,6,0,1,1,541,0
67,39,5,2,0,0,0,0,0.059701493,15,9,15,1,1,228,1
68,29,3,4,0,0,0,0,0.014705882,12,12,10,1,1,127,0
46,17,3,1,0,0,0,0,0,13,6,13,1,0,2273,1
27,19,2,0,0,0,0,0,0,11,11,0,1,0,517,1
56,32,3,3,0,0,0,0,0.017857143,8,7,8,1,1,74,1
41,14,1,0,1,0,0,0,0.024390244,11,10,11,0,0,86,0
56,21,1,0,0,0,0,0,0,17,17,7,1,0,360,1
34,25,2,2,0,0,0,0,0.176470588,9,9,0,1,0,176,1
32,18,2,0,0,0,0,0,0,10,10,4,0,1,817,0
27,19,2,0,0,0,0,0,0,11,11,0,0,0,47,0
25,16,2,0,0,0,0,0,0,9,9,0,0,1,-1,0
62,19,2,0,0,0,0,0,0.306451613,32,11,32,1,0,265,1
27,19,2,0,0,0,0,0,0,12,12,0,1,1,191,0
32,16,1,0,0,0,0,0,0,12,12,7,1,0,545,1
128,50,4,1,3,2,0,0,0.1484375,17,13,17,1,1,25,1
67,26,3,1,0,0,0,0,0,18,18,10,0,1,514,0
41,16,2,0,0,1,0,0,0,9,9,6,0,1,905,0
536,24,2,0,1,0,14,0,0.171641791,115,13,115,1,1,109,1
64,18,2,4,0,0,0,0,0.0625,12,10,12,1,1,988,0
40,10,2,1,0,1,0,0,0,10,3,10,1,0,26,1
45,19,3,0,0,0,0,0,0.022222222,14,11,14,1,1,147,0
50,16,3,1,0,2,0,0,0.24,8,8,6,1,0,1057,0
58,19,2,4,0,0,0,0,0,11,11,7,1,1,2333,0
55,16,3,1,0,0,0,0,0,9,5,9,0,0,0,0
140,13,1,6,0,1,0,0,0.007142857,11,9,11,1,0,287,1
28,19,2,0,0,0,0,0,0,12,12,0,1,1,346,0
141,48,2,0,1,0,0,0,0.290780142,75,32,75,1,1,0,1
66,20,3,0,0,0,0,0,0,14,12,14,1,0,-1,0
37,29,4,0,0,0,0,0,0.081081081,12,12,0,1,1,228,1
31,23,2,0,0,0,0,0,0,10,10,0,1,0,373,0
41,17,2,0,0,0,0,0,0.12195122,9,6,9,1,1,304,0
126,50,4,1,3,2,0,0,0.142857143,17,13,17,1,1,25,1
59,15,1,0,0,0,0,0,0.288135593,32,11,32,1,0,254,1
26,11,1,0,0,0,0,0,0,7,7,7,1,0,80,1
75,16,3,0,0,3,0,0,0.16,9,8,9,1,0,137,0
27,18,2,0,0,0,0,0,0,10,10,0,1,0,276,0
78,21,2,1,0,0,0,0,0,18,18,18,1,0,0,1
26,13,1,1,0,0,0,0,0,4,4,4,1,1,130,1
26,18,2,0,0,0,0,0,0,10,10,0,0,1,263,0
33,12,2,0,0,0,0,0,0,8,8,7,1,0,141,1
137,19,5,3,2,1,0,0,0.02189781,9,4,9,1,1,0,1
43,12,3,0,0,0,0,0,0.255813953,4,4,4,1,1,371,0
57,21,2,0,0,0,1,0,0.070175439,17,17,7,1,0,335,1
29,21,1,0,0,0,0,0,0,17,17,0,1,1,193,0
89,37,2,5,0,0,0,0,0.08988764,23,23,6,1,0,589,0
93,21,3,0,0,4,0,0,0,13,13,9,0,0,57,0
29,22,2,0,0,0,0,0,0,16,16,0,1,0,201,0
72,20,2,4,0,0,0,0,0,10,10,9,0,0,1512,0
73,17,3,1,0,0,0,0,0.095890411,10,10,9,1,1,0,1
42,13,3,0,0,0,3,0,0.428571429,9,3,9,1,1,0,1
66,26,2,1,1,0,0,0,0.106060606,26,9,26,1,1,334,0
44,18,2,0,0,0,0,0,0,11,10,11,0,0,294,0
99,15,2,0,0,0,0,0,0.111111111,56,6,56,0,0,2976,1
48,40,4,2,0,0,0,0,0.1875,9,9,0,1,0,218,1
29,20,2,0,0,0,0,0,0.068965517,11,11,0,0,0,124,1
29,21,2,0,0,0,0,0,0,13,13,0,1,0,114,0
103,13,2,0,1,1,0,0,0.233009709,38,6,38,1,1,191,1
18,9,1,0,0,0,0,0,0,6,6,0,0,1,431,0
64,19,4,1,0,0,0,0,0,7,5,7,1,1,0,0
69,31,2,1,0,0,0,0,0,16,16,10,1,0,131,0
29,22,2,0,0,0,0,0,0.068965517,9,9,0,1,0,374,1
25,11,1,0,0,0,0,0,0,8,8,5,1,0,212,1
171,20,6,0,3,2,0,0,0.152046784,75,12,75,1,0,315,1
127,50,4,1,3,2,0,0,0.157480315,17,13,17,1,1,25,1
31,11,1,0,0,0,0,0,0,7,7,5,1,0,3530,0
26,18,2,0,0,0,0,0,0.076923077,10,10,0,1,0,294,1
54,18,2,1,0,0,0,0,0.185185185,13,10,13,1,0,0,1
23,14,1,1,0,0,0,0,0,6,6,0,1,1,-1,1
93,13,3,0,0,4,0,0,0.11827957,7,5,7,1,1,661,0
55,14,2,0,0,0,0,0,0,12,10,12,1,1,33,1
31,12,2,0,0,0,0,0,0,8,8,5,1,1,359,1
55,14,1,0,0,0,0,0,0.381818182,32,10,32,1,0,246,1
64,14,1,8,0,0,0,0,0.15625,10,10,10,1,0,47,0
31,18,2,0,1,2,0,0,0.129032258,7,7,1,1,0,1050,0
54,18,2,0,0,0,0,0,0,14,14,7,1,0,305,1
50,15,2,0,0,2,0,0,0,8,5,8,1,0,137,0
31,24,2,0,0,0,0,0,0,16,16,0,1,1,120,1
54,24,3,1,0,0,0,0,0.092592593,13,13,5,1,1,659,1
22,15,2,0,0,0,0,0,0,7,7,0,0,1,30,0
22,14,2,0,0,0,0,0,0,6,6,0,1,1,264,0
25,17,3,0,0,0,0,0,0,6,6,0,0,0,0,0
25,16,2,0,0,0,0,0,0,8,8,0,0,0,228,0
70,27,4,1,1,0,0,0,0,17,7,17,1,1,360,0
29,21,2,0,0,0,0,0,0,13,13,0,1,1,121,0
86,16,3,1,1,0,0,0,0,13,12,13,1,0,406,1
68,42,4,0,0,0,0,0,0.102941176,15,13,15,1,1,25,1
34,13,3,0,0,1,0,0,0.294117647,5,3,5,1,0,0,1
29,20,2,0,0,0,0,0,0,12,12,0,1,1,660,0
204,27,2,2,2,1,0,0,0.12745098,57,15,57,1,0,3354,1
58,40,4,2,0,0,0,0,0.086206897,10,9,10,1,1,218,1
29,20,2,0,0,0,0,0,0,12,12,0,0,0,588,0
45,17,2,1,0,0,0,0,0,9,9,7,0,0,665,0
245,15,2,0,3,1,0,0,0.408163265,64,11,64,1,0,125,1
45,17,2,0,0,0,0,0,0,9,9,6,1,1,2484,1
68,37,5,3,0,1,0,0,0.088235294,7,7,7,1,1,228,1
64,43,5,2,0,0,0,0,0.25,14,14,5,1,0,216,1
30,22,2,0,0,0,0,0,0,9,9,0,1,0,371,0
128,50,4,1,3,2,0,0,0.15625,17,13,17,1,1,25,1
36,16,2,0,0,0,0,0,0,9,9,6,1,0,902,0
38,29,2,1,0,0,0,0,0,12,12,0,1,1,381,1
41,10,1,1,0,0,0,0,0,9,6,9,0,0,75,0
51,14,3,0,1,0,0,0,0.098039216,9,6,9,0,1,132,0
70,17,2,5,0,0,0,0,0.014285714,12,9,12,1,0,346,0
48,19,2,2,0,0,0,0,0,11,11,11,1,0,3433,0
68,15,2,1,0,0,0,0,0,11,11,9,1,1,205,1
33,14,3,0,0,0,0,0,0,5,4,5,1,0,0,1
123,17,3,12,0,0,0,0,0.162601626,9,9,9,0,1,145,0
54,20,2,0,0,0,0,0,0.092592593,12,12,7,1,1,0,1
43,34,2,0,0,0,0,0,0,26,26,0,1,1,53,0
49,19,2,2,0,0,0,0,0,11,11,10,1,1,284,0
86,16,2,1,0,1,0,0,0.081395349,10,10,10,1,1,213,1
35,11,2,0,0,0,0,0,0,9,3,9,1,1,3571,0
63,55,7,0,0,0,0,0,0.063492063,16,16,0,1,0,371,1
32,10,2,0,0,0,0,0,0,6,6,4,1,0,101,1
31,22,2,0,0,0,0,0,0,14,14,0,1,1,180,0
20,11,1,0,0,0,0,0,0,8,8,0,1,1,0,0
53,15,2,0,0,3,0,0,0.037735849,11,7,11,0,1,503,0
41,16,2,0,0,0,0,0,0,10,10,5,1,0,194,1
58,26,3,1,0,0,0,0,0,18,18,11,1,0,105,0
34,27,2,0,0,0,0,0,0,15,15,0,1,0,249,0
85,20,4,1,0,0,0,0,0.058823529,12,9,12,1,1,0,0
124,18,3,8,0,0,0,0,0,12,7,12,0,0,360,0
39,30,2,0,0,0,0,0,0,23,23,0,0,1,0,0
42,15,2,0,0,0,0,0,0.071428571,13,7,13,0,1,207,0
43,29,2,0,0,0,0,0,0,18,18,5,1,1,263,0
27,19,2,1,0,0,0,0,0,5,5,0,1,0,-1,0
49,18,2,1,0,0,0,0,0,10,10,9,0,0,298,0
23,14,2,0,0,0,0,0,0,6,6,0,0,1,888,0
56,48,2,4,0,0,0,0,0.071428571,16,16,0,1,0,288,1
43,15,2,1,0,0,0,0,0,9,7,9,0,1,60,0
48,18,3,0,0,1,0,0,0,9,9,8,0,0,905,0
125,50,4,1,3,2,0,0,0.144,17,13,17,1,1,25,1
37,28,2,1,0,0,0,0,0,10,10,0,1,1,176,0
66,19,3,0,0,2,0,0,0,11,11,10,1,1,2600,0
25,17,2,0,0,0,0,0,0,10,10,0,1,1,202,0
51,26,3,0,0,0,0,0,0,16,16,11,1,1,137,1
59,20,2,1,0,0,0,0,0,8,8,8,0,1,0,0
41,11,3,0,0,0,0,0,0,7,3,7,0,0,1795,0
77,18,3,0,0,1,0,0,0.051948052,15,10,15,1,1,91,0
118,42,4,0,3,2,0,0,0.203389831,17,13,17,1,1,25,1
23,14,2,0,0,0,0,0,0,3,3,0,0,0,19,1
27,13,2,0,0,0,0,0,0,5,5,5,0,0,2818,0
64,21,2,2,0,0,0,0,0,13,13,11,1,1,330,0
58,23,1,1,0,0,0,0,0,19,19,8,1,1,357,1
86,36,3,1,0,0,0,0,0.023255814,11,11,9,1,1,315,1
25,17,2,0,0,0,0,0,0,9,9,0,1,0,766,0
65,19,2,5,0,0,0,0,0.123076923,11,11,8,1,1,164,0
77,23,1,0,0,0,0,0,0.298701299,32,19,32,1,0,77,1
60,22,3,6,0,0,0,0,0,7,4,7,1,0,109,0
64,25,3,0,0,0,0,0,0.125,20,11,20,0,0,122,1
41,16,2,0,0,0,0,0,0,8,8,8,1,1,386,0
49,20,2,0,0,0,0,0,0,13,12,13,0,1,1602,0
30,22,2,0,0,0,0,0,0,14,14,0,1,1,258,0
56,21,5,0,0,0,0,0,0.035714286,8,8,8,1,0,0,0
91,18,2,8,0,0,0,0,0,10,10,10,1,0,987,0
50,16,2,0,0,2,0,0,0,9,9,9,0,1,901,0
29,21,2,0,0,0,0,0,0,13,13,0,1,1,158,0
54,17,3,0,0,2,0,0,0,9,9,8,1,0,-1,0
21,13,2,0,0,0,0,0,0.095238095,6,6,0,0,0,0,0
77,26,3,0,0,0,0,0,0,19,19,12,1,1,223,1
96,22,1,1,0,1,0,0,0,18,18,9,1,0,261,1
52,9,3,0,0,1,0,0,0,7,4,7,1,1,117,1
15,8,1,0,0,0,0,0,0,5,5,0,1,1,389,0
32,12,1,1,0,0,0,0,0,8,8,6,1,1,23,0
33,25,2,0,0,0,0,0,0,17,17,0,0,0,368,0
32,24,2,0,0,0,0,0,0,11,11,0,1,0,242,1
28,19,1,0,0,0,0,0,0,16,16,0,0,0,0,0
35,13,2,0,0,0,0,0,0,9,9,5,1,0,335,1
24,16,2,0,0,0,0,0,0,9,9,0,1,1,54,1
24,15,2,0,0,0,0,0,0,7,7,0,0,0,32,0
17,10,1,0,0,0,0,0,0,6,6,0,0,1,286,0
25,18,2,0,0,0,0,0,0.08,7,7,0,1,0,1047,0
29,20,1,0,0,0,0,0,0,16,16,0,1,1,202,0
28,19,2,0,0,0,0,0,0,11,11,0,0,0,602,0
48,9,3,0,0,0,0,0,0,12,5,12,1,0,873,1
70,43,5,2,1,0,0,0,0.071428571,15,7,15,0,0,226,1
109,16,3,10,0,0,0,0,0.082568807,9,8,9,0,0,121,0
81,47,5,0,0,0,1,0,0.024691358,30,30,11,1,1,217,1
86,22,3,1,1,0,1,0,0.279069767,32,7,32,1,0,18,1
42,19,2,0,0,0,0,0,0,11,11,10,1,1,635,0
52,18,2,0,1,0,0,0,0,16,10,16,1,0,378,0
78,21,3,1,0,2,0,0,0,14,14,8,1,0,0,1
84,16,2,0,1,1,0,0,0.071428571,33,6,33,0,0,2973,1
62,10,1,0,0,0,0,0,0.290322581,32,6,32,1,1,235,1
67,28,3,0,0,0,0,0,0,20,20,10,1,1,186,0
48,14,2,0,0,0,0,0,0.0625,14,5,14,1,0,2429,1
56,15,2,0,0,0,0,0,0.053571429,24,7,24,0,1,206,0
76,50,4,1,0,0,0,0,0.144736842,15,13,15,1,0,15,1
32,16,3,1,0,0,0,0,0,4,4,4,1,0,595,0
31,24,2,1,0,0,0,0,0,7,7,0,1,0,248,0
138,19,3,1,1,0,0,0,0.065217391,80,11,80,0,0,190,1
28,11,1,0,0,0,0,0,0,8,7,8,1,0,179,0
71,37,5,2,0,0,0,0,0.084507042,17,7,17,1,1,217,1
26,15,2,0,0,0,0,0,0.038461538,6,6,2,1,0,292,1
58,12,2,0,0,0,0,0,0.120689655,7,4,7,0,0,1583,0
19,11,2,0,0,0,0,0,0.157894737,5,5,0,1,1,320,1
34,26,4,0,0,0,0,0,0,8,8,0,1,1,44,1
23,14,2,0,0,0,0,0,0,7,7,0,1,0,0,0
45,17,2,0,0,0,0,0,0,11,9,11,0,0,448,0
87,22,2,3,1,0,0,0,0,11,8,11,1,0,1033,1
26,18,2,0,0,0,0,0,0,7,7,0,1,0,2479,1
28,20,2,0,0,0,0,0,0,12,12,0,1,1,974,0
114,29,2,2,0,1,0,0,0.096491228,13,11,13,1,0,658,1
72,10,1,4,0,0,0,0,0.194444444,13,6,13,0,0,294,0
43,18,2,0,0,1,0,0,0,11,11,8,1,1,229,0
32,23,3,0,0,0,0,0,0,12,12,0,1,0,0,0
25,16,2,0,0,0,0,0,0,8,8,0,0,0,880,0
82,12,1,1,4,0,0,0,0,11,8,11,1,0,267,1
29,20,2,0,0,0,0,0,0,12,12,0,1,0,369,0
49,20,3,1,0,0,0,0,0,12,12,7,1,1,387,0
71,15,3,1,0,0,0,0,0,8,7,8,1,1,909,0
48,15,2,1,0,0,0,0,0,8,8,8,1,0,164,1
32,24,2,0,0,0,0,0,0.125,11,11,0,1,0,374,1
42,25,2,0,0,0,0,0,0.19047619,11,11,8,0,0,122,1
27,19,2,0,0,0,0,0,0,11,11,0,0,0,119,0
29,21,2,1,0,0,0,0,0,10,10,0,1,1,291,1
31,23,2,0,0,0,0,0,0,15,15,0,1,1,342,0
34,16,2,0,0,0,0,0,0,9,8,9,0,0,2805,0
26,17,2,1,0,0,0,0,0,4,4,0,0,0,322,0
202,11,2,1,3,1,0,0,0.336633663,64,8,64,1,0,26,1
38,18,3,0,0,0,0,0,0,9,9,6,0,0,902,0
52,17,3,1,0,0,0,0,0,9,9,8,1,0,126,0
62,24,3,2,0,0,0,0,0,16,16,10,1,0,342,0
35,27,2,0,0,0,0,0,0.057142857,18,18,0,1,1,251,1
69,14,2,5,0,0,0,0,0,9,6,9,1,0,257,0
43,21,3,2,0,0,0,0,0.139534884,7,7,5,1,0,238,1
40,16,1,0,0,0,0,0,0,12,12,10,0,1,289,0
57,21,2,0,0,0,0,0,0,14,14,9,1,0,916,1
35,27,2,1,0,0,0,0,0,11,11,0,1,1,84,1
330,16,4,8,4,0,15,0,0.312121212,34,8,34,1,0,3103,1
55,25,3,1,0,0,0,0,0,17,17,8,1,1,2711,0
33,25,3,0,0,0,0,0,0.03030303,15,15,0,1,1,236,1
119,15,3,8,0,0,0,0,0.117647059,11,7,11,1,1,0,0
25,16,3,0,0,0,0,0,0,5,5,0,0,0,64,0
121,30,5,4,1,0,0,0,0.272727273,19,11,19,1,0,0,1
68,16,2,3,0,0,0,0,0,9,6,9,1,1,3467,0
116,22,2,12,0,0,0,0,0.077586207,11,9,11,1,0,585,0
47,15,2,4,0,0,0,0,0,8,7,8,0,1,1418,0
99,15,2,1,0,2,0,0,0.090909091,26,6,26,1,1,2974,1
28,21,2,0,0,0,0,0,0,8,8,0,1,0,374,1
34,15,2,0,0,0,0,0,0,7,7,6,1,0,1680,0
38,16,2,0,0,0,0,0,0,9,9,8,0,1,903,0
19,11,2,0,0,0,0,0,0,4,4,0,0,1,392,0
29,20,2,0,0,0,0,0,0,13,13,0,1,0,49,1
76,13,2,5,0,0,0,0,0.105263158,10,5,10,1,0,576,0
43,27,2,1,0,0,0,0,0,16,16,5,1,0,84,1
26,17,2,0,0,0,0,0,0,9,9,0,1,1,209,0
27,20,1,0,0,0,0,0,0,17,17,0,1,1,0,0
55,16,2,0,0,2,0,0,0,10,9,10,0,1,904,0
78,15,4,2,0,0,0,0,0,11,7,11,1,0,290,1
62,34,2,0,0,4,0,0,0.161290323,16,16,11,1,1,644,1
54,26,3,1,0,0,0,0,0.018518519,13,13,8,0,0,349,0
30,21,2,0,0,0,0,0,0,13,13,0,1,1,704,0
48,18,2,1,0,0,0,0,0.041666667,11,10,11,1,1,986,0
39,19,2,2,0,0,0,0,0,8,8,7,1,1,196,0
102,15,1,1,0,0,0,0,0.205882353,32,11,32,1,0,146,1
33,25,2,1,0,0,0,0,0.03030303,8,8,0,1,0,372,1
72,21,1,1,0,0,0,0,0,17,17,9,1,0,350,1
41,16,2,1,0,0,0,0,0,8,8,8,0,1,171,0
37,12,3,0,0,0,0,0,0.108108108,7,4,7,1,1,233,0
55,15,3,0,0,0,0,0,0.618181818,32,3,32,1,0,0,1
